scenario,step,load_kw,pv_kw,wind_kw,price,carbon_g_per_kwh,carbon_observed_g_per_kwh
2019-01-21,13,1533.5095836087246,265.9259259259259,153.13776760908647,0.0589,351.5,356.0
2019-01-21,14,1510.3456319738737,152.88888888888889,168.0421637522471,0.05432,358.5,351.5
2019-01-21,15,1542.817153298861,45.33333333333333,176.08269325053115,0.0557,350.0,358.5
2019-01-21,16,1594.253722639089,1.1851851851851851,196.08596175845727,0.06445999999999999,341.5,350.0
2019-01-21,17,1637.0825395591153,0.2962962962962963,220.991992155581,0.07198,316.0,341.5
2019-01-21,18,1616.9278021849852,0.0,240.72560875960124,0.06611,300.0,316.0
2019-01-21,19,1627.4250612340113,0.0,245.57934302990685,0.06723,279.5,300.0
2019-01-21,20,1574.7288208079003,0.0,226.2134335675764,0.06142,264.0,279.5
2019-01-21,21,1391.0967691769372,0.0,197.31165223075666,0.0582,258.0,264.0
2019-01-21,22,1242.280626725244,0.0,183.36329465598953,0.0497,239.5,258.0
2019-01-21,23,1055.2544613350958,0.0,174.44026801764994,0.05266,231.0,239.5
2019-01-22,0,1040.4183352124724,0.0,185.79016179114234,0.05081,217.5,231.0
2019-01-22,1,1049.166051086661,0.0,191.30576891648963,0.04906,208.0,217.5
2019-01-22,2,1016.6945297616734,0.0,190.49681320477202,0.048,214.0,208.0
2019-01-22,3,981.8086388554101,0.0,186.96682464454977,0.04725,219.5,214.0
2019-01-22,4,968.9320010886047,0.0,175.83755515607126,0.047920000000000004,237.0,219.5
2019-01-22,5,1021.8031958321994,0.0,168.92466089230268,0.055020000000000006,270.0,237.0
2019-01-22,6,1196.6525407254774,0.0,160.3693413956529,0.06118,324.0,270.0
2019-01-22,7,1451.8409082073015,0.0,147.30348096094133,0.06538,353.5,324.0
2019-01-22,8,1541.522491349481,36.0,137.35087432587025,0.0645,359.0,353.5
2019-01-22,9,1573.5391314490107,210.37037037037035,124.60369341395653,0.07,359.0,359.0
2019-01-22,10,1590.6146728354265,344.4444444444444,112.46935773819251,0.06649,353.0,359.0
2019-01-22,11,1572.489405544108,394.8148148148148,95.57934302990685,0.06506,363.0,353.0
2019-01-22,12,1568.5704288324716,348.14814814814815,82.41542735741135,0.06649,368.5,363.0
2019-01-22,13,1573.8890400839782,248.88888888888889,90.7991501879392,0.06786,372.5,368.5
2019-01-22,14,1574.7288208079003,146.96296296296296,79.98856022225854,0.06854,389.5,372.5
2019-01-22,15,1605.0658994595856,46.22222222222222,69.1044288282399,0.07,391.0,389.5
2019-01-22,16,1680.716146339567,3.5555555555555554,65.94214740970747,0.07709,383.0,391.0
2019-01-22,17,1722.040356129233,0.0,56.33273410688021,0.083,391.0,383.0
2019-01-22,18,1709.688581314879,0.0,49.836574603693414,0.07901000000000001,395.5,391.0
2019-01-22,19,1714.2723844329537,0.0,48.341232227488156,0.0725,394.5,395.5
2019-01-22,20,1634.4582247968588,0.0,48.92956365419186,0.06232,378.0,394.5
2019-01-22,21,1503.767349636484,0.0,47.752900800784445,0.06033,349.0,378.0
2019-01-22,22,1351.2771665176317,0.0,52.36149697663017,0.056,321.0,349.0
2019-01-22,23,1176.7077485323277,0.0,55.52377839516261,0.052219999999999996,329.5,321.0
2019-01-23,0,1150.7795186812334,0.0,50.91518221931688,0.05051,333.5,329.5
2019-01-23,1,1133.494032113837,0.0,52.386010786076156,0.05005,323.5,333.5
2019-01-23,2,1111.8346876093465,0.0,57.607452198071584,0.04959,311.0,323.5
2019-01-23,3,1081.637572411648,0.0,63.00049027618892,0.0492,307.0,311.0
2019-01-23,4,1048.431242953229,0.0,67.58457264258865,0.049710000000000004,330.0,307.0
2019-01-23,5,1057.9137669608492,0.0,65.50089883967969,0.056100000000000004,389.0,330.0
2019-01-23,6,1197.1774036779286,0.0,70.18303644386337,0.069,437.0,389.0
2019-01-23,7,1462.863030208779,0.0,65.52541264912567,0.07862999999999999,431.0,437.0
2019-01-23,8,1522.907351969208,26.962962962962962,60.91681647327995,0.08048000000000001,426.5,431.0
2019-01-23,9,1576.4083822557445,138.07407407407408,57.06814839025985,0.079,415.0,426.5
2019-01-23,10,1573.1192410870497,360.7407407407407,50.988723647654844,0.07945999999999999,411.0,415.0
2019-01-23,11,1595.8633023599396,482.2222222222222,45.91436509233535,0.07301,403.0,411.0
2019-01-23,12,1580.747249329342,497.037037037037,44.10034319333224,0.07429999999999999,402.0,403.0
2019-01-23,13,1535.8889623265038,417.77777777777777,36.8932832162118,0.07354999999999999,403.5,402.0
2019-01-23,14,1517.9036584891724,281.48148148148147,40.61938225200196,0.07465000000000001,401.5,403.5
2019-01-23,15,1577.877998522608,95.1111111111111,39.22209511358065,0.0765,394.5,401.5
2019-01-23,16,1653.6682088565765,4.296296296296296,41.281255107043634,0.08105,386.0,394.5
2019-01-23,17,1733.412386765678,0.0,45.2034646184017,0.08538,388.5,386.0
2019-01-23,18,1726.449204929824,0.0,44.81124366726589,0.08211,393.0,388.5
2019-01-23,19,1707.554138641577,0.0,47.36067984964863,0.0823,399.5,393.0
2019-01-23,20,1668.5743167061935,0.0,43.683608432750454,0.06764,396.5,399.5
2019-01-23,21,1507.4763811671398,0.0,41.281255107043634,0.06192,377.5,396.5
2019-01-23,22,1310.5827922709072,0.0,40.52132701421801,0.0587,366.0,377.5
2019-01-23,23,1113.1993312857198,0.0,38.16800130740317,0.05399,380.5,366.0
2019-01-24,0,1082.0224719101125,0.0,34.88315084164079,0.0535,388.0,380.5
2019-01-24,1,1093.3245208195638,0.0,36.010786076156236,0.052090000000000004,363.0,388.0
2019-01-24,2,1089.0206446094633,0.0,36.721686550089885,0.05059,348.0,363.0
2019-01-24,3,1044.162357606625,0.0,35.83918941003432,0.05097,359.5,348.0
2019-01-24,4,953.4310485595429,0.0,34.245791796045104,0.05255,398.5,359.5
2019-01-24,5,968.8270284981145,0.0,31.18156561529662,0.06,437.0,398.5
2019-01-24,6,1203.825667742312,0.0,29.686223239091355,0.077,439.0,437.0
2019-01-24,7,1506.4966369892306,0.0,26.25428991665305,0.09608,417.0,439.0
2019-01-24,8,1585.5060067649003,11.851851851851851,22.332080405294985,0.095,409.5,417.0
2019-01-24,9,1641.2814431787258,51.85185185185185,21.32701421800948,0.09688,408.5,409.5
2019-01-24,10,1631.3440379456476,94.81481481481481,19.954240889034157,0.0928,410.5,408.5
2019-01-24,11,1659.3717196065472,133.92592592592592,20.34646184016996,0.088,414.5,410.5
2019-01-24,12,1660.3164729209598,174.07407407407408,22.209511358065043,0.0829,413.5,414.5
2019-01-24,13,1615.108277283154,193.33333333333331,20.199378983494036,0.08042,418.0,413.5
2019-01-24,14,1592.08428910229,144.88888888888889,20.321948030723973,0.08095000000000001,421.5,418.0
2019-01-24,15,1644.9204929823882,55.7037037037037,19.831671841804216,0.08195000000000001,404.5,421.5
2019-01-24,16,1720.1508495004084,3.259259259259259,19.782644222912243,0.09559999999999999,393.0,404.5
2019-01-24,17,1730.578126822441,0.0,22.03791469194313,0.1087,390.5,393.0
2019-01-24,18,1715.7420006998175,0.0,25.714986108841316,0.09134,394.0,390.5
2019-01-24,19,1687.6093464484275,0.0,33.829057035463315,0.07995999999999999,402.0,394.0
2019-01-24,20,1601.041950157459,0.0,40.276188919758134,0.06661,386.0,402.0
2019-01-24,21,1419.684304653785,0.0,45.93887890178134,0.06275,358.0,386.0
2019-01-24,22,1241.8957272267799,0.0,59.61758457264259,0.056,315.0,358.0
2019-01-24,23,1209.1092881303216,0.0,78.29710737048538,0.06003,266.0,315.0
2019-01-25,0,1166.2804712102952,0.0,94.62330446151333,0.05458,256.5,266.0
2019-01-25,1,1124.8162979666422,0.0,123.13286484719725,0.05182,241.0,256.5
2019-01-25,2,1032.370436608219,0.0,140.19447622160484,0.04949,241.0,241.0
2019-01-25,3,953.7109754675168,0.0,159.1436509233535,0.04915,243.0,241.0
2019-01-25,4,902.7642782162436,0.0,170.83673802908973,0.04994,248.5,243.0
2019-01-25,5,942.4439174215622,0.0,176.81810753391076,0.05442,271.0,248.5
2019-01-25,6,1167.9250417946425,0.0,169.58653374734433,0.0595,288.0,271.0
2019-01-25,7,1378.2901131371254,0.0,152.89262951462658,0.065,305.5,288.0
2019-01-25,8,1429.7966642043468,6.814814814814815,200.05719888870732,0.07798000000000001,302.5,305.5
2019-01-25,9,1466.0471987869835,49.77777777777777,210.69619218826605,0.07221999999999999,290.0,302.5
2019-01-25,10,1464.9274911550874,176.59259259259258,215.40284360189574,0.0658,273.5,290.0
2019-01-25,11,1455.4099762839703,260.0,219.17797025657788,0.060579999999999995,262.5,273.5
2019-01-25,12,1438.1944714435676,275.55555555555554,224.2033011930054,0.05895,245.5,262.5
2019-01-25,13,1432.8408693285644,232.59259259259258,227.8803726099036,0.05832,237.0,245.5
2019-01-25,14,1407.01761206796,146.37037037037035,223.8110802418696,0.05571,241.5,237.0
2019-01-25,15,1387.597682827262,62.22222222222222,223.73753881353164,0.05529,248.0,241.5
2019-01-25,16,1504.88705726838,6.222222222222221,235.79833306095767,0.06309000000000001,251.0,248.0
2019-01-25,17,1644.1506939854594,0.0,229.20411831998695,0.06412999999999999,256.0,251.0
2019-01-25,18,1618.3974184518488,0.0,228.8364111782971,0.062049999999999994,234.5,256.0
2019-01-25,19,1572.6993507250886,0.0,232.46445497630333,0.062090000000000006,208.0,234.5
2019-01-25,20,1488.7912600598734,0.0,232.88118973688512,0.0585,181.5,208.0
2019-01-25,21,1323.4944209012092,0.0,223.93364928909952,0.056049999999999996,168.0,181.5
2019-01-25,22,1177.8624470277207,0.0,218.24644549763033,0.05236,150.5,168.0
2019-01-25,23,1122.2269740678823,0.0,241.4365092335349,0.056,120.0,150.5
2019-01-26,0,1094.024338089499,0.0,238.15165876777252,0.059,122.0,120.0
2019-01-26,1,1062.0426888534662,0.0,241.55907828076485,0.05211,116.0,122.0
2019-01-26,2,986.6023871544653,0.0,234.64618401699624,0.046990000000000004,119.5,116.0
2019-01-26,3,940.764355973718,0.0,235.67576401372773,0.044950000000000004,114.5,119.5
2019-01-26,4,903.3941137591852,0.0,238.07811733943456,0.04394,119.5,114.5
2019-01-26,5,922.3591617744256,0.0,228.51773165549926,0.04395,128.5,119.5
2019-01-26,6,1051.7203841219239,0.0,222.1686550089884,0.04746,143.5,128.5
2019-01-26,7,1093.0445939115898,0.0,228.19905213270144,0.046549999999999994,166.0,143.5
2019-01-26,8,1238.9564946930525,16.59259259259259,227.80683118156563,0.05197,183.0,166.0
2019-01-26,9,733.5484623459431,80.88888888888889,239.03415590782808,0.05894,176.0,183.0
2019-01-26,10,1444.0029547840288,146.37037037037035,246.55989540774638,0.05801,166.5,176.0
2019-01-26,11,1454.1503051980874,181.48148148148147,250.04085634907665,0.055729999999999995,166.5,166.5
2019-01-26,12,1452.9256249757009,205.18518518518516,246.0941330282726,0.0536,169.5,166.5
2019-01-26,13,1420.3491310602233,154.07407407407408,154.78019284196765,0.05124,168.5,169.5
2019-01-26,14,1393.7560748026906,92.88888888888889,230.62591926785424,0.04795,181.5,168.5
2019-01-26,15,1389.1022899576224,31.259259259259256,214.71645693740808,0.048,196.5,181.5
2019-01-26,16,1451.770926480308,4.148148148148148,206.62689982023207,0.059,212.0,196.5
2019-01-26,17,1544.7066599276857,0.0,198.39025984638013,0.08031999999999999,213.0,212.0
2019-01-26,18,1529.7305703510751,0.0,199.17470174865176,0.075,205.5,213.0
2019-01-26,19,1478.2240192838537,0.0,199.8365746036934,0.06495000000000001,197.5,205.5
2019-01-26,20,1399.9844485051126,0.0,212.38764504003922,0.05157,177.0,197.5
2019-01-26,21,1305.089226701917,0.0,231.3123059323419,0.0515,154.5,177.0
2019-01-26,22,1181.501496831383,0.0,230.35626736394838,0.04797,139.0,154.5
2019-01-26,23,1091.015123828778,0.0,226.89982023206406,0.055,123.0,139.0
2019-01-27,0,1072.8198748104662,0.0,226.38503023369833,0.051,125.5,123.0
2019-01-27,1,1019.9136892033748,0.0,218.41804216375226,0.04398,121.5,125.5
2019-01-27,2,937.6151782590102,0.0,225.8457264258866,0.03491,126.5,121.5
2019-01-27,3,881.1399245752499,0.0,230.01307403170455,0.029920000000000002,116.0,126.5
2019-01-27,4,828.8635745111,0.0,231.04265402843603,0.01679,111.0,116.0
2019-01-27,5,816.3368453792622,0.0,235.92090210818762,0.0218,117.0,111.0
2019-01-27,6,879.6003265813927,0.0,237.71041019774475,0.03136,120.5,117.0
2019-01-27,7,987.5821313323744,0.0,237.7839516260827,0.02932,118.5,120.5
2019-01-27,8,1118.727887718207,37.77777777777778,244.59879065206735,0.03613,127.5,118.5
2019-01-27,9,1288.99342949341,223.7037037037037,250.45759110965844,0.04843,127.5,127.5
2019-01-27,10,1387.4577193732748,362.96296296296293,262.0526229776107,0.0606,130.0,127.5
2019-01-27,11,1432.2810155126162,413.3333333333333,275.21653865010626,0.05,132.5,130.0
2019-01-27,12,1463.5978383422107,380.0,287.6695538486681,0.0569,137.5,132.5
2019-01-27,13,1467.5867967808406,321.48148148148147,287.2037914691943,0.054,143.5,137.5
2019-01-27,14,1447.9919132226587,233.33333333333331,285.51233861742116,0.045,155.0,143.5
2019-01-27,15,1450.6512188484119,102.96296296296296,286.0761562346789,0.04309,166.0,155.0
2019-01-27,16,1516.6089965397925,10.666666666666666,298.7988233371466,0.05543,190.0,166.0
2019-01-27,17,1605.1008903230825,0.0,288.69913384539956,0.08279,202.0,190.0
2019-01-27,18,1557.9332063294585,0.0,266.0238601078608,0.08008,206.0,202.0
2019-01-27,19,1492.535282454026,0.0,242.76025494361824,0.069,206.0,206.0
2019-01-27,20,1413.3509583608725,0.0,236.28860924987742,0.058,200.0,206.0
2019-01-27,21,1310.0579293184558,0.0,229.8659911750286,0.048100000000000004,178.0,200.0
2019-01-27,22,1192.173710197893,0.0,223.71302500408564,0.04793,153.5,178.0
2019-01-27,23,1050.0758135375763,0.0,187.80029416571335,0.04543,150.5,153.5
2019-01-28,0,1040.488316939466,0.0,125.65778722013401,0.047990000000000005,149.5,150.5
2019-01-28,1,1047.1365810038492,0.0,174.26867135152804,0.04847,151.0,149.5
2019-01-28,2,1013.4403794564753,0.0,123.62314103611702,0.047,155.0,151.0
2019-01-28,3,987.0922592434199,0.0,95.06455303154111,0.046520000000000006,162.0,155.0
2019-01-28,4,984.2929901636795,0.0,159.43781663670535,0.046590000000000006,170.5,162.0
2019-01-28,5,1075.269235255239,0.0,148.55368524268673,0.05223,199.5,170.5
2019-01-28,6,1333.0819174993198,0.0,136.32129432913877,0.0576,242.0,199.5
2019-01-28,7,1539.3180669491855,0.2962962962962963,131.12436672658933,0.0576,273.0,242.0
2019-01-28,8,1632.6037090315308,82.37037037037037,129.9477038731819,0.05751,288.0,273.0
2019-01-28,9,1697.056879592551,345.18518518518516,135.78199052132703,0.06066,282.0,288.0
2019-01-28,10,1654.0880992185375,564.4444444444445,127.716947213597,0.06365,275.0,282.0
2019-01-28,11,1651.2888301387973,687.4074074074074,123.2554338944272,0.056600000000000004,270.0,275.0
2019-01-28,12,1632.0438552155827,683.7037037037037,116.44059486844256,0.06,274.0,270.0
2019-01-28,13,1617.2777108199527,610.3703703703703,109.55221441411996,0.05767,286.5,274.0
2019-01-28,14,1587.1855682127446,477.77777777777777,105.53194966497794,0.0611,307.0,286.5
2019-01-28,15,1588.7251662066017,248.88888888888889,114.7491420166694,0.0502,333.0,307.0
2019-01-28,16,1631.8339100346022,29.925925925925924,122.83869913384541,0.07408,330.5,333.0
2019-01-28,17,1713.7825123439993,0.0,111.63588821702893,0.092,327.5,330.5
2019-01-28,18,1711.962987442168,0.0,114.3324072560876,0.086,332.0,327.5
2019-01-28,19,1655.9426149838655,0.0,119.57836247752901,0.07679000000000001,330.5,332.0
2019-01-28,20,1595.2684576804947,0.0,117.81336819741789,0.0636,318.5,330.5
2019-01-28,21,1448.7617122195873,0.0,106.73312632783134,0.05689,280.0,318.5
2019-01-28,22,1283.044982698962,0.0,101.63425396306586,0.05054,259.5,280.0
2019-01-28,23,1133.214105205863,0.0,101.87939205752575,0.04882,261.0,259.5
2019-01-29,0,1102.0022549667588,0.0,86.50923353489132,0.049409999999999996,254.0,261.0
2019-01-29,1,1097.9433148011353,0.0,104.64945252492238,0.0484,252.0,254.0
2019-01-29,2,1056.3391781034952,0.0,105.16424252328812,0.047439999999999996,260.0,252.0
2019-01-29,3,1026.1070720423002,0.0,101.34008824971401,0.0474,266.0,260.0
2019-01-29,4,1016.7295206251702,0.0,95.79996731492074,0.0474,270.5,266.0
2019-01-29,5,1091.5049959177327,0.0,91.87775780356267,0.05051,283.5,270.5
2019-01-29,6,1287.453831499553,0.0,91.6326197091028,0.05825,322.0,283.5
2019-01-29,7,1544.3917421562148,0.0,91.55907828076484,0.06523999999999999,352.0,322.0
2019-01-29,8,1639.3219548229074,23.703703703703702,86.06798496486354,0.06488,353.5,352.0
2019-01-29,9,1667.10470043933,88.29629629629629,88.96061447949012,0.06715,343.0,353.5
2019-01-29,10,1654.5779713074921,172.59259259259258,91.06880209184507,0.066,340.5,343.0
2019-01-29,11,1708.6738462734731,211.85185185185185,99.82023206406276,0.06376,340.5,340.5
2019-01-29,12,1728.2687298316553,175.55555555555554,95.08906684098709,0.062,341.5,340.5
2019-01-29,13,1712.7327864390966,141.62962962962962,95.21163588821703,0.0595,347.5,341.5
2019-01-29,14,1688.0292368103885,82.81481481481481,114.03824154273575,0.059,348.5,347.5
2019-01-29,15,1688.5890906263367,36.2962962962963,116.41608105899657,0.06197,342.0,348.5
2019-01-29,16,1751.3277088760158,3.5555555555555554,121.34335675764014,0.071,349.0,342.0
2019-01-29,17,1744.6794448116327,0.0,125.21653865010623,0.07628,346.5,349.0
2019-01-29,18,1736.8065005248632,0.0,122.71613008661546,0.07135999999999999,338.5,346.5
2019-01-29,19,1747.6186773453599,0.0,117.15149534237621,0.06799,335.5,338.5
2019-01-29,20,1669.9739512460637,0.0,111.53783297924498,0.0613,309.5,335.5
2019-01-29,21,1533.439601881731,0.0,101.11946396470012,0.054,283.0,309.5
2019-01-29,22,1357.7154854010344,0.0,84.57264258865828,0.05071,266.5,283.0
2019-01-29,23,1207.184790638,0.0,80.16015688838046,0.047310000000000005,262.0,266.5
2019-01-30,0,1152.948952218032,0.0,74.64454976303318,0.048600000000000004,281.0,262.0
2019-01-30,1,1126.7757863224604,0.0,86.48471972544533,0.04796,281.5,281.0
2019-01-30,2,1101.3374285603204,0.0,96.75600588331427,0.047200000000000006,276.0,281.5
2019-01-30,3,1074.2195093503365,0.0,91.46102304298088,0.047,273.0,276.0
2019-01-30,4,1065.5767660666384,0.0,80.42980879228632,0.047,283.0,273.0
2019-01-30,5,1138.6026981843631,0.0,73.51691452851773,0.04757,307.0,283.0
2019-01-30,6,1349.8775319777615,0.0,73.34531786239582,0.05784,350.0,307.0
2019-01-30,7,1566.7509039306406,0.0,66.84915835920903,0.06067,382.0,350.0
2019-01-30,8,1659.1967652890635,50.666666666666664,62.14250694557934,0.06495000000000001,388.5,382.0
2019-01-30,9,1673.0181563702813,181.33333333333331,54.83739173067495,0.07492,382.5,388.5
2019-01-30,10,1689.113953578788,451.1111111111111,51.47899983657461,0.0702,371.5,382.5
2019-01-30,11,1666.5448466233818,634.074074074074,52.99885602222586,0.0711,356.0,371.5
2019-01-30,12,1652.2335834532096,663.7037037037037,51.84670697826442,0.072,345.5,356.0
2019-01-30,13,1645.2004198903621,584.4444444444445,48.169635561366235,0.06686,347.0,345.5
2019-01-30,14,1617.3127016834494,440.7407407407407,46.67429318516098,0.07062,363.5,347.0
2019-01-30,15,1650.624003732359,232.59259259259258,46.576237947377024,0.07,389.0,363.5
2019-01-30,16,1674.9426538626026,36.2962962962963,44.63964700114398,0.089,400.0,389.0
2019-01-30,17,1718.1913611445902,0.0,40.10459225363622,0.12,398.0,400.0
2019-01-30,18,1731.6628435908403,0.0,36.52557607452198,0.12,397.5,398.0
2019-01-30,19,1703.9500797014114,0.14814814814814814,30.151985618565124,0.1,400.5,397.5
2019-01-30,20,1642.4361416741185,0.0,36.52557607452198,0.0761,393.5,400.5
2019-01-30,21,1521.787644337312,0.0,34.51544369995097,0.059,362.0,393.5
2019-01-30,22,1356.8757046771123,0.0,34.34384703382906,0.05213,323.5,362.0
2019-01-30,23,1229.9988336378835,0.0,30.642261807484886,0.0522,310.0,323.5
2019-01-31,0,1207.5346992729676,0.0,27.749632292858312,0.05249,317.5,310.0
2019-01-31,1,1164.460946308464,0.0,26.81810753391077,0.05346,327.0,317.5
2019-01-31,2,1138.462734730376,0.0,26.646510867788855,0.0511,327.5,327.0
2019-01-31,3,1124.9212705571324,0.0,28.730184670697827,0.04999,331.0,327.5
2019-01-31,4,1115.298783095525,0.0,31.524758947540448,0.04854,340.5,331.0
2019-01-31,5,1142.3817114420124,0.0,36.91779702565779,0.056,361.0,340.5
2019-01-31,6,1360.724699661755,0.0,40.913547965353814,0.06402,379.5,361.0
2019-01-31,7,1634.6331791143425,0.2962962962962963,44.3945089066841,0.07029,370.5,379.5
2019-01-31,8,1739.3258426966293,67.11111111111111,46.74783461349894,0.07137,360.5,370.5
2019-01-31,9,1800.0000000000002,234.8148148148148,46.52721032848505,0.0701,351.0,360.5
2019-01-31,10,1764.1343649158277,341.48148148148147,51.06226507599281,0.06437999999999999,345.0,351.0
2019-01-31,11,1743.4547645892462,386.66666666666663,61.75028599444354,0.06008,340.5,345.0
2019-01-31,12,1741.6352396874152,341.48148148148147,71.23713025004086,0.05955,338.5,340.5
2019-01-31,13,1721.1305936783174,260.7407407407407,79.8659911750286,0.05925,342.0,338.5
2019-01-31,14,1708.3939193654992,169.48148148148147,63.123059323418865,0.05907,343.5,342.0
2019-01-31,15,1743.5247463162398,68.44444444444444,109.13547965353817,0.05835,339.5,343.5
2019-01-31,16,1756.4713658100386,5.185185185185185,118.94100343193332,0.05996,329.5,339.5
2019-01-31,17,1765.8839080906653,0.0,126.17257721849975,0.06272,321.5,329.5
2019-01-31,18,1757.4861008514445,0.0,133.45317862395817,0.05881,312.0,321.5
2019-01-31,19,1774.1067610124026,0.0,138.99329955875143,0.064,300.0,312.0
2019-01-31,20,1696.4620349131062,0.0,140.7092662199706,0.056,278.5,300.0
2019-01-31,21,1553.5593483923644,0.0,141.61627716947214,0.055,253.0,278.5
2019-01-31,22,1374.651063333463,0.0,132.27651577055076,0.047299999999999995,233.0,253.0
2019-01-31,23,1259.9510127911046,0.0,100.70272920411833,0.046009999999999995,224.0,233.0
